Departure_Station,Return_Station,,1
0208 Arbutus Greenway & Broadway,0159 Vine & 4th,,59
0196 Drake & Hornby,0004 Yaletown-Roundhouse Station,,71
0212 Union & Gore,0030 Abbott & Cordova,,43
0129 Richards & Robson,0212 Union & Gore,,9
0065 Cypress & Cornwall,0208 Arbutus Greenway & Broadway,,56
0125 Hamilton & Robson,0036 Bute & Robson,,31
0004 Yaletown-Roundhouse Station,0129 Richards & Robson,,26
0174 1st & Ontario,0218 Carrall & Seawall,,161
0064 Expo & Smithe,0060 Bidwell & Burnaby,,5
0125 Hamilton & Robson,0081 7th & Heather,,4
0053 Keefer & Abbott,0148 Quebec & Milross,,40
0011 Ontario & Seawall,0198 6th & Main,,49
0063 Robson & Granville,0055 Keefer & Columbia,,26
0025 Homer & Robson,0138 Richards & Helmcken,,17
0012 Dunsmuir & Richards,0187 Bute & Davie,,116
0019 Robson & Hornby,0196 Drake & Hornby,,189
0002 Burrard Station,0212 Union & Gore,,16
0123 Georgia & Thurlow,0036 Bute & Robson,,12
0601 Olympic Village Station,0093 Chilco & Robson,,2
0167 Cordova & Columbia,0138 Richards & Helmcken,,7
0010 Stamps Landing,0174 1st & Ontario,,106
0187 Bute & Davie,0089 Burrard & Drake,,60
0005 Dunsmuir & Beatty,0082 Richards & Davie,,93
0011 Ontario & Seawall,0044 Richards & Beach,,73
0050 Bute & Comox,0047 Chilco & Beach,,12
0140 Burrard & 7th,0107 8th & Ontario,,7
0134 14th & Main,0134 14th & Main,,1
0125 Hamilton & Robson,0063 Robson & Granville,,38
0079 Nelson & Richards,0052 Cambie & Water,,20
0079 Nelson & Richards,0079 Nelson & Richards,,1
0002 Burrard Station,0171 5th & Yukon,,8
0052 Cambie & Water,0048 Comox & Broughton,,14
0136 David Lam Park - West,0002 Burrard Station,,9
0205 Pine & 10th,0138 Richards & Helmcken,,1
0130 Heather & 16th,0001 10th & Cambie,,24
0206 8th & Scotia,0218 Carrall & Seawall,,26
0015 Granville & Georgia,0036 Bute & Robson,,121
0030 Abbott & Cordova,0012 Dunsmuir & Richards,,101
0052 Cambie & Water,0140 Burrard & 7th,,70
0174 1st & Ontario,0136 David Lam Park - West,,32
0174 1st & Ontario,0174 1st & Ontario,,1
0153 Arbutus Greenway & Fir,0133 Ontario & 16th,,4
0089 Burrard & Drake,0205 Pine & 10th,,30
0082 Richards & Davie,0174 1st & Ontario,,31
0152 Arbutus Greenway & 14th,0134 14th & Main,,7
0019 Robson & Hornby,0187 Bute & Davie,,56
0055 Keefer & Columbia,0165 Columbia & 4th,,7
0002 Burrard Station,0031 Morton & Denman,,14
0203 Pine & 14th,0132 14th & Ontario,,1
0019 Robson & Hornby,0167 Cordova & Columbia,,22
0102 Stanley Park - Second Beach North,0053 Keefer & Abbott,,9
0063 Robson & Granville,0187 Bute & Davie,,170
0019 Robson & Hornby,0089 Burrard & Drake,,175
0033 Robson & Denman,0093 Chilco & Robson,,75
0019 Robson & Hornby,0174 1st & Ontario,,9
0036 Bute & Robson,0602 Olympic Village Station - Parking Lot,,3
0032 Comox & Denman,0033 Robson & Denman,,76
0012 Dunsmuir & Richards,0198 6th & Main,,27
0102 Stanley Park - Second Beach North,0027 Beatty & Nelson,,9
0036 Bute & Robson,0033 Robson & Denman,,92
0089 Burrard & Drake,0092 Chilco & Barclay,,9
0167 Cordova & Columbia,0148 Quebec & Milross,,12
0016 Pender & Burrard,0070 10th & Granville,,32
0601 Olympic Village Station,0140 Burrard & 7th,,1
0012 Dunsmuir & Richards,0206 8th & Scotia,,20
0039 Helmcken & Burrard,0174 1st & Ontario,,10
0129 Richards & Robson,0093 Chilco & Robson,,10
0066 Anderson & 2nd,0140 Burrard & 7th,,57
0057 Marinaside & Cooperage,0125 Hamilton & Robson,,10
0125 Hamilton & Robson,0088 Harwood & Bute,,2
0025 Homer & Robson,0102 Stanley Park - Second Beach North,,2
0166 Alder & 11th,0068 Cypress & Broadway,,6
0148 Quebec & Milross,0054 Expo & Carrall,,7
0052 Cambie & Water,0032 Comox & Denman,,14
0064 Expo & Smithe,0112 10th & Oak,,50
0206 8th & Scotia,0054 Expo & Carrall,,8
0057 Marinaside & Cooperage,0058 Homer & Smithe,,16
0033 Robson & Denman,0105 Stanley Park - Totem Poles,,191
0012 Dunsmuir & Richards,0005 Dunsmuir & Beatty,,174
0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,,2990
0012 Dunsmuir & Richards,0028 Davie & Beach,,71
0026 Beatty & Robson,0196 Drake & Hornby,,48
0165 Columbia & 4th,0060 Bidwell & Burnaby,,2
0033 Robson & Denman,0040 Cardero & Davie,,34
0082 Richards & Davie,0047 Chilco & Beach,,13
0197 1st & Main,0171 5th & Yukon,,28
0218 Carrall & Seawall,0011 Ontario & Seawall,,276
0187 Bute & Davie,0218 Carrall & Seawall,,3
0112 10th & Oak,0204 York & Yew,,6
0137 Beach & Seymour,0053 Keefer & Abbott,,90
0112 10th & Oak,0082 Richards & Davie,,4
0009 Spyglass & Seawall,0218 Carrall & Seawall,,94
0196 Drake & Hornby,0087 Broughton & Burnaby,,60
0082 Richards & Davie,0054 Expo & Carrall,,11
0008 8th & Ash,0041 Cardero & Robson,,6
0107 8th & Ontario,0030 Abbott & Cordova,,13
0132 14th & Ontario,0001 10th & Cambie,,152
0150 Alexander & Main,0153 Arbutus Greenway & Fir,,2
0053 Keefer & Abbott,0035 Coal Harbour Community Centre,,32
0053 Keefer & Abbott,0053 Keefer & Abbott,,1
0019 Robson & Hornby,0005 Dunsmuir & Beatty,,116
0032 Comox & Denman,0057 Marinaside & Cooperage,,13
0187 Bute & Davie,0167 Cordova & Columbia,,17
0012 Dunsmuir & Richards,0079 Nelson & Richards,,165
0012 Dunsmuir & Richards,0012 Dunsmuir & Richards,,1
0026 Beatty & Robson,0017 Marinaside & Davie,,26
0066 Anderson & 2nd,0010 Stamps Landing,,526
0019 Robson & Hornby,0218 Carrall & Seawall,,9
0052 Cambie & Water,0082 Richards & Davie,,69
0150 Alexander & Main,0004 Yaletown-Roundhouse Station,,11
0150 Alexander & Main,0052 Cambie & Water,,26
0601 Olympic Village Station,0187 Bute & Davie,,16
0205 Pine & 10th,0174 1st & Ontario,,9
0011 Ontario & Seawall,0053 Keefer & Abbott,,187
0019 Robson & Hornby,0129 Richards & Robson,,31
0176 10th & Ontario,0205 Pine & 10th,,14
0044 Richards & Beach,0197 1st & Main,,32
0014 Canada Place,0125 Hamilton & Robson,,38
0187 Bute & Davie,0050 Bute & Comox,,47
0016 Pender & Burrard,0113 Arbutus & 16th,,1
0017 Marinaside & Davie,0083 Aquatic Centre,,292
0016 Pender & Burrard,0208 Arbutus Greenway & Broadway,,35
0129 Richards & Robson,0108 Cypress & 1st,,1
0109 7th & Arbutus,0011 Ontario & Seawall,,47
0218 Carrall & Seawall,0107 8th & Ontario,,67
0196 Drake & Hornby,0014 Canada Place,,57
0017 Marinaside & Davie,0197 1st & Main,,54
0165 Columbia & 4th,0017 Marinaside & Davie,,24
0025 Homer & Robson,0032 Comox & Denman,,33
0108 Cypress & 1st,0057 Marinaside & Cooperage,,1
0007 12th & Yukon,0011 Ontario & Seawall,,11
0044 Richards & Beach,0057 Marinaside & Cooperage,,52
0060 Bidwell & Burnaby,0218 Carrall & Seawall,,31
0209 Stanley Park - Information Booth,0093 Chilco & Robson,,109
0060 Bidwell & Burnaby,0039 Helmcken & Burrard,,66
0197 1st & Main,0083 Aquatic Centre,,25
0026 Beatty & Robson,0063 Robson & Granville,,79
0001 10th & Cambie,0036 Bute & Robson,,10
0063 Robson & Granville,0004 Yaletown-Roundhouse Station,,34
0212 Union & Gore,0014 Canada Place,,10
0007 12th & Yukon,0174 1st & Ontario,,8
0107 8th & Ontario,0137 Beach & Seymour,,3
0107 8th & Ontario,0197 1st & Main,,18
0187 Bute & Davie,0032 Comox & Denman,,74
0196 Drake & Hornby,0108 Cypress & 1st,,3
0134 14th & Main,0114 Cypress & 14th,,3
0081 7th & Heather,0139 Burrard & 4th,,9
0001 10th & Cambie,0212 Union & Gore,,8
0601 Olympic Village Station,0030 Abbott & Cordova,,24
0033 Robson & Denman,0060 Bidwell & Burnaby,,187
0024 Hornby & Pender,0174 1st & Ontario,,51
0015 Granville & Georgia,0032 Comox & Denman,,15
0025 Homer & Robson,0198 6th & Main,,5
0017 Marinaside & Davie,0017 Marinaside & Davie,,1
0008 8th & Ash,0058 Homer & Smithe,,22
0102 Stanley Park - Second Beach North,0017 Marinaside & Davie,,57
0198 6th & Main,0197 1st & Main,,5
0026 Beatty & Robson,0004 Yaletown-Roundhouse Station,,30
0197 1st & Main,0054 Expo & Carrall,,23
0171 5th & Yukon,0053 Keefer & Abbott,,41
0063 Robson & Granville,0089 Burrard & Drake,,229
0005 Dunsmuir & Beatty,0017 Marinaside & Davie,,37
0089 Burrard & Drake,0041 Cardero & Robson,,11
0011 Ontario & Seawall,0026 Beatty & Robson,,73
0040 Cardero & Davie,0024 Hornby & Pender,,114
0016 Pender & Burrard,0015 Granville & Georgia,,10
0138 Richards & Helmcken,0109 7th & Arbutus,,53
0004 Yaletown-Roundhouse Station,0039 Helmcken & Burrard,,84
0089 Burrard & Drake,0154 Kitsilano Beach Park,,119
0218 Carrall & Seawall,0148 Quebec & Milross,,3
0129 Richards & Robson,0030 Abbott & Cordova,,37
0026 Beatty & Robson,0601 Olympic Village Station,,11
0140 Burrard & 7th,0089 Burrard & Drake,,33
0041 Cardero & Robson,0002 Burrard Station,,113
0041 Cardero & Robson,0041 Cardero & Robson,,1
0037 Hornby & Nelson,0002 Burrard Station,,27
0005 Dunsmuir & Beatty,0108 Cypress & 1st,,1
0012 Dunsmuir & Richards,0140 Burrard & 7th,,46
0088 Harwood & Bute,0083 Aquatic Centre,,18
0066 Anderson & 2nd,0166 Alder & 11th,,73
0212 Union & Gore,0052 Cambie & Water,,8
0036 Bute & Robson,0048 Comox & Broughton,,55
0176 10th & Ontario,0115 Cypress & 16th,,3
0172 10th & Columbia,0068 Cypress & Broadway,,35
0063 Robson & Granville,0048 Comox & Broughton,,82
0039 Helmcken & Burrard,0082 Richards & Davie,,94
0068 Cypress & Broadway,0063 Robson & Granville,,6
0008 8th & Ash,0078 Nelson & Mainland,,89
0159 Vine & 4th,0204 York & Yew,,20
0997 WareHouse Workshop,0167 Cordova & Columbia,,3
0073 Ontario & 5th,0060 Bidwell & Burnaby,,52
0130 Heather & 16th,0172 10th & Columbia,,7
0036 Bute & Robson,0044 Richards & Beach,,21
0088 Harwood & Bute,0063 Robson & Granville,,97
0088 Harwood & Bute,0138 Richards & Helmcken,,4
0012 Dunsmuir & Richards,0212 Union & Gore,,44
0104 Stanley Park - Second Beach South,0196 Drake & Hornby,,89
0104 Stanley Park - Second Beach South,0104 Stanley Park - Second Beach South,,1
0050 Bute & Comox,0005 Dunsmuir & Beatty,,35
0010 Stamps Landing,0154 Kitsilano Beach Park,,160
0039 Helmcken & Burrard,0005 Dunsmuir & Beatty,,52
0102 Stanley Park - Second Beach North,0035 Coal Harbour Community Centre,,273
0027 Beatty & Nelson,0052 Cambie & Water,,18
0048 Comox & Broughton,0147 Chestnut & McNicoll,,4
0088 Harwood & Bute,0012 Dunsmuir & Richards,,71
0150 Alexander & Main,0053 Keefer & Abbott,,133
0138 Richards & Helmcken,0174 1st & Ontario,,8
0024 Hornby & Pender,0024 Hornby & Pender,,1
0014 Canada Place,0093 Chilco & Robson,,150
0024 Hornby & Pender,0012 Dunsmuir & Richards,,83
0101 Stanley Park - Vancouver Aquarium,0030 Abbott & Cordova,,8
0082 Richards & Davie,0044 Richards & Beach,,23
0201 Shaw Tower,0032 Comox & Denman,,154
0054 Expo & Carrall,0066 Anderson & 2nd,,28
0039 Helmcken & Burrard,0083 Aquatic Centre,,18
0209 Stanley Park - Information Booth,0030 Abbott & Cordova,,47
0101 Stanley Park - Vancouver Aquarium,0101 Stanley Park - Vancouver Aquarium,,1
0055 Keefer & Columbia,0089 Burrard & Drake,,44
0187 Bute & Davie,0082 Richards & Davie,,47
0005 Dunsmuir & Beatty,0218 Carrall & Seawall,,3
0024 Hornby & Pender,0088 Harwood & Bute,,180
0070 10th & Granville,0208 Arbutus Greenway & Broadway,,55
0024 Hornby & Pender,0033 Robson & Denman,,75
0001 10th & Cambie,0171 5th & Yukon,,7
0016 Pender & Burrard,0033 Robson & Denman,,50
0153 Arbutus Greenway & Fir,0159 Vine & 4th,,22
0105 Stanley Park - Totem Poles,0028 Davie & Beach,,319
0066 Anderson & 2nd,0009 Spyglass & Seawall,,471
0134 14th & Main,0073 Ontario & 5th,,15
0004 Yaletown-Roundhouse Station,0037 Hornby & Nelson,,100
0014 Canada Place,0030 Abbott & Cordova,,68
0028 Davie & Beach,0068 Cypress & Broadway,,3
0041 Cardero & Robson,0032 Comox & Denman,,45
0028 Davie & Beach,0011 Ontario & Seawall,,164
0035 Coal Harbour Community Centre,0105 Stanley Park - Totem Poles,,544
0032 Comox & Denman,0060 Bidwell & Burnaby,,209
0159 Vine & 4th,0001 10th & Cambie,,13
0014 Canada Place,0102 Stanley Park - Second Beach North,,263
0150 Alexander & Main,0033 Robson & Denman,,11
0080 Laurel & Broadway,0066 Anderson & 2nd,,31
0012 Dunsmuir & Richards,0063 Robson & Granville,,32
0093 Chilco & Robson,0040 Cardero & Davie,,17
0064 Expo & Smithe,0082 Richards & Davie,,54
0148 Quebec & Milross,0064 Expo & Smithe,,9
0140 Burrard & 7th,0071 14th & Granville,,16
0076 Cypress & 4th,0078 Nelson & Mainland,,13
0088 Harwood & Bute,0030 Abbott & Cordova,,47
0108 Cypress & 1st,0050 Bute & Comox,,3
0209 Stanley Park - Information Booth,0035 Coal Harbour Community Centre,,877
0060 Bidwell & Burnaby,0104 Stanley Park - Second Beach South,,84
0035 Coal Harbour Community Centre,0014 Canada Place,,593
0037 Hornby & Nelson,0035 Coal Harbour Community Centre,,76
0014 Canada Place,0032 Comox & Denman,,66
0064 Expo & Smithe,0063 Robson & Granville,,124
0104 Stanley Park - Second Beach South,0031 Morton & Denman,,136
0150 Alexander & Main,0014 Canada Place,,22
0166 Alder & 11th,0057 Marinaside & Cooperage,,2
0040 Cardero & Davie,0032 Comox & Denman,,46
0997 WareHouse Workshop,0198 6th & Main,,1
0080 Laurel & Broadway,0173 Columbia & 2nd,,5
0101 Stanley Park - Vancouver Aquarium,0209 Stanley Park - Information Booth,,399
0119 3rd & Quebec,0012 Dunsmuir & Richards,,12
0002 Burrard Station,0159 Vine & 4th,,5
0017 Marinaside & Davie,0066 Anderson & 2nd,,133
0028 Davie & Beach,0028 Davie & Beach,,1
0008 8th & Ash,0055 Keefer & Columbia,,35
0159 Vine & 4th,0159 Vine & 4th,,1
0057 Marinaside & Cooperage,0173 Columbia & 2nd,,27
0209 Stanley Park - Information Booth,0201 Shaw Tower,,267
0016 Pender & Burrard,0037 Hornby & Nelson,,35
0088 Harwood & Bute,0004 Yaletown-Roundhouse Station,,47
0093 Chilco & Robson,0028 Davie & Beach,,55
0053 Keefer & Abbott,0055 Keefer & Columbia,,210
0196 Drake & Hornby,0009 Spyglass & Seawall,,11
0047 Chilco & Beach,0083 Aquatic Centre,,197
0209 Stanley Park - Information Booth,0102 Stanley Park - Second Beach North,,879
0024 Hornby & Pender,0053 Keefer & Abbott,,31
0101 Stanley Park - Vancouver Aquarium,0028 Davie & Beach,,43
0028 Davie & Beach,0102 Stanley Park - Second Beach North,,1062
0105 Stanley Park - Totem Poles,0104 Stanley Park - Second Beach South,,656
0044 Richards & Beach,0037 Hornby & Nelson,,58
0017 Marinaside & Davie,0172 10th & Columbia,,13
0017 Marinaside & Davie,0601 Olympic Village Station,,30
0001 10th & Cambie,0070 10th & Granville,,116
0108 Cypress & 1st,0037 Hornby & Nelson,,11
0031 Morton & Denman,0102 Stanley Park - Second Beach North,,406
0014 Canada Place,0154 Kitsilano Beach Park,,6
0027 Beatty & Nelson,0009 Spyglass & Seawall,,4
0037 Hornby & Nelson,0033 Robson & Denman,,37
0102 Stanley Park - Second Beach North,0073 Ontario & 5th,,2
0031 Morton & Denman,0105 Stanley Park - Totem Poles,,210
0101 Stanley Park - Vancouver Aquarium,0036 Bute & Robson,,11
0068 Cypress & Broadway,0134 14th & Main,,8
0204 York & Yew,0081 7th & Heather,,20
0064 Expo & Smithe,0014 Canada Place,,36
0008 8th & Ash,0011 Ontario & Seawall,,87
0093 Chilco & Robson,0052 Cambie & Water,,53
0031 Morton & Denman,0037 Hornby & Nelson,,21
0031 Morton & Denman,0031 Morton & Denman,,1
0174 1st & Ontario,0148 Quebec & Milross,,7
0089 Burrard & Drake,0208 Arbutus Greenway & Broadway,,55
0037 Hornby & Nelson,0125 Hamilton & Robson,,20
0054 Expo & Carrall,0064 Expo & Smithe,,21
0082 Richards & Davie,0119 3rd & Quebec,,17
0050 Bute & Comox,0125 Hamilton & Robson,,6
0073 Ontario & 5th,0073 Ontario & 5th,,1
0063 Robson & Granville,0083 Aquatic Centre,,46
0096 Nicola & Robson,0093 Chilco & Robson,,22
0027 Beatty & Nelson,0011 Ontario & Seawall,,47
0005 Dunsmuir & Beatty,0064 Expo & Smithe,,38
0063 Robson & Granville,0063 Robson & Granville,,1
0137 Beach & Seymour,0004 Yaletown-Roundhouse Station,,53
0040 Cardero & Davie,0035 Coal Harbour Community Centre,,13
0040 Cardero & Davie,0040 Cardero & Davie,,1
0109 7th & Arbutus,0088 Harwood & Bute,,15
0063 Robson & Granville,0096 Nicola & Robson,,25
0008 8th & Ash,0008 8th & Ash,,1
0187 Bute & Davie,0148 Quebec & Milross,,5
0008 8th & Ash,0068 Cypress & Broadway,,6
0138 Richards & Helmcken,0030 Abbott & Cordova,,64
0057 Marinaside & Cooperage,0167 Cordova & Columbia,,16
0004 Yaletown-Roundhouse Station,0025 Homer & Robson,,27
0037 Hornby & Nelson,0037 Hornby & Nelson,,1
0137 Beach & Seymour,0016 Pender & Burrard,,18
0159 Vine & 4th,0028 Davie & Beach,,42
0083 Aquatic Centre,0057 Marinaside & Cooperage,,157
0208 Arbutus Greenway & Broadway,0107 8th & Ontario,,7
0047 Chilco & Beach,0101 Stanley Park - Vancouver Aquarium,,25
0007 12th & Yukon,0076 Cypress & 4th,,1
0001 10th & Cambie,0205 Pine & 10th,,37
0134 14th & Main,0076 Cypress & 4th,,2
0010 Stamps Landing,0601 Olympic Village Station,,13
0102 Stanley Park - Second Beach North,0055 Keefer & Columbia,,9
0102 Stanley Park - Second Beach North,0084 Sunset Beach West,,96
0036 Bute & Robson,0089 Burrard & Drake,,100
0050 Bute & Comox,0065 Cypress & Cornwall,,5
0102 Stanley Park - Second Beach North,0083 Aquatic Centre,,394
0071 14th & Granville,0211 14th & Alder,,62
0133 Ontario & 16th,0218 Carrall & Seawall,,21
0055 Keefer & Columbia,0060 Bidwell & Burnaby,,8
0138 Richards & Helmcken,0197 1st & Main,,6
0039 Helmcken & Burrard,0019 Robson & Hornby,,47
0066 Anderson & 2nd,0082 Richards & Davie,,41
0011 Ontario & Seawall,0083 Aquatic Centre,,245
0063 Robson & Granville,0082 Richards & Davie,,56
0107 8th & Ontario,0068 Cypress & Broadway,,3
0093 Chilco & Robson,0102 Stanley Park - Second Beach North,,193
0005 Dunsmuir & Beatty,0138 Richards & Helmcken,,22
0080 Laurel & Broadway,0040 Cardero & Davie,,1
0187 Bute & Davie,0093 Chilco & Robson,,15
0080 Laurel & Broadway,0058 Homer & Smithe,,5
0057 Marinaside & Cooperage,0104 Stanley Park - Second Beach South,,65
0014 Canada Place,0105 Stanley Park - Totem Poles,,200
0187 Bute & Davie,0005 Dunsmuir & Beatty,,91
0087 Broughton & Burnaby,0063 Robson & Granville,,80
0137 Beach & Seymour,0082 Richards & Davie,,68
0105 Stanley Park - Totem Poles,0071 14th & Granville,,115
0032 Comox & Denman,0055 Keefer & Columbia,,14
0089 Burrard & Drake,0039 Helmcken & Burrard,,17
0032 Comox & Denman,0008 8th & Ash,,6
0031 Morton & Denman,0004 Yaletown-Roundhouse Station,,21
0130 Heather & 16th,0166 Alder & 11th,,10
0060 Bidwell & Burnaby,0093 Chilco & Robson,,14
0057 Marinaside & Cooperage,0057 Marinaside & Cooperage,,1
0093 Chilco & Robson,0024 Hornby & Pender,,30
0196 Drake & Hornby,0053 Keefer & Abbott,,31
0036 Bute & Robson,0050 Bute & Comox,,406
0601 Olympic Village Station,0053 Keefer & Abbott,,23
0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,,1
0063 Robson & Granville,0016 Pender & Burrard,,16
0081 7th & Heather,0081 7th & Heather,,1
0212 Union & Gore,0079 Nelson & Richards,,24
0088 Harwood & Bute,0137 Beach & Seymour,,5
0047 Chilco & Beach,0047 Chilco & Beach,,1
0040 Cardero & Davie,0016 Pender & Burrard,,29
0011 Ontario & Seawall,0055 Keefer & Columbia,,85
0137 Beach & Seymour,0011 Ontario & Seawall,,57
0137 Beach & Seymour,0137 Beach & Seymour,,1
0082 Richards & Davie,0016 Pender & Burrard,,26
0087 Broughton & Burnaby,0058 Homer & Smithe,,5
0066 Anderson & 2nd,0088 Harwood & Bute,,35
0033 Robson & Denman,0055 Keefer & Columbia,,4
0050 Bute & Comox,0601 Olympic Village Station,,4
0172 10th & Columbia,0150 Alexander & Main,,2
0125 Hamilton & Robson,0055 Keefer & Columbia,,28
0050 Bute & Comox,0012 Dunsmuir & Richards,,68
0104 Stanley Park - Second Beach South,0083 Aquatic Centre,,794
0048 Comox & Broughton,0024 Hornby & Pender,,60
0114 Cypress & 14th,0081 7th & Heather,,1
0040 Cardero & Davie,0044 Richards & Beach,,2
0028 Davie & Beach,0125 Hamilton & Robson,,14
0206 8th & Scotia,0008 8th & Ash,,24
0037 Hornby & Nelson,0150 Alexander & Main,,15
0137 Beach & Seymour,0005 Dunsmuir & Beatty,,25
0140 Burrard & 7th,0017 Marinaside & Davie,,2
0082 Richards & Davie,0026 Beatty & Robson,,33
0039 Helmcken & Burrard,0052 Cambie & Water,,24
0187 Bute & Davie,0016 Pender & Burrard,,34
0063 Robson & Granville,0073 Ontario & 5th,,5
0197 1st & Main,0024 Hornby & Pender,,59
0109 7th & Arbutus,0037 Hornby & Nelson,,31
0129 Richards & Robson,0129 Richards & Robson,,1
0132 14th & Ontario,0052 Cambie & Water,,5
0205 Pine & 10th,0150 Alexander & Main,,31
0212 Union & Gore,0212 Union & Gore,,1
0132 14th & Ontario,0079 Nelson & Richards,,6
0084 Sunset Beach West,0150 Alexander & Main,,8
0133 Ontario & 16th,0132 14th & Ontario,,7
0089 Burrard & Drake,0996 Balancer Bike Check In,,2
0092 Chilco & Barclay,0101 Stanley Park - Vancouver Aquarium,,39
0012 Dunsmuir & Richards,0601 Olympic Village Station,,11
0204 York & Yew,0196 Drake & Hornby,,49
0092 Chilco & Barclay,0055 Keefer & Columbia,,6
0133 Ontario & 16th,0201 Shaw Tower,,2
0037 Hornby & Nelson,0212 Union & Gore,,39
0602 Olympic Village Station - Parking Lot,0150 Alexander & Main,,22
